Experiment_ID,Matrix_Size,CPU_Set_Name,CPU_Cores_List,Run_Number,Executed_Governor,Time_sec,Temp°C,Timestamp
EXP_0575,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],5,performance,136.25656294822693,76.0,2025-11-25T23:52:44.969446
EXP_0176,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],26,performance,0.7717669010162354,76.0,2025-11-25T23:52:55.953391
EXP_0515,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],5,performance,62.99304223060608,74.0,2025-11-25T23:54:09.677718
EXP_0358,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],28,performance,15.469799995422363,78.0,2025-11-25T23:54:35.469547
EXP_0195,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],15,performance,0.9930810928344727,74.0,2025-11-25T23:54:46.654633
EXP_0504,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],24,performance,87.26769924163818,74.0,2025-11-25T23:56:24.652214
EXP_0579,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],9,performance,141.20430636405945,74.0,2025-11-25T23:58:56.611133
EXP_0512,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],2,performance,64.62533330917358,73.0,2025-11-26T00:00:12.039524
EXP_0068,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],8,performance,0.13630461692810059,71.0,2025-11-26T00:00:22.353047
EXP_0320,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],20,performance,14.209477663040161,75.0,2025-11-26T00:00:46.838415
EXP_0169,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],19,performance,0.753486156463623,73.0,2025-11-26T00:00:57.788407
EXP_0368,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],8,performance,25.55643939971924,73.0,2025-11-26T00:01:33.827357
EXP_0163,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],13,performance,0.7705707550048828,73.0,2025-11-26T00:01:44.798608
EXP_0194,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],14,performance,0.9612936973571777,71.0,2025-11-26T00:01:55.973994
EXP_0153,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],3,performance,0.7651917934417725,72.0,2025-11-26T00:02:06.906589
EXP_0502,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],22,performance,80.02641296386719,74.0,2025-11-26T00:03:37.657171
EXP_0347,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],17,performance,15.405856609344482,73.0,2025-11-26T00:04:03.402986
EXP_0486,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],6,performance,90.76950430870056,74.0,2025-11-26T00:05:44.955401
EXP_0334,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],4,performance,15.470324277877808,80.0,2025-11-26T00:06:10.752774
EXP_0104,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],14,performance,0.14692020416259766,71.0,2025-11-26T00:06:21.074772
EXP_0391,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],1,performance,24.887199878692627,74.0,2025-11-26T00:06:56.451408
EXP_0075,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],15,performance,0.14233660697937012,71.0,2025-11-26T00:07:06.770704
EXP_0423,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],3,performance,54.91480016708374,76.0,2025-11-26T00:08:12.176597
EXP_0578,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],8,performance,141.14585638046265,76.0,2025-11-26T00:10:44.118979
EXP_0120,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],30,performance,0.14292263984680176,74.0,2025-11-26T00:10:54.447327
EXP_0397,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],7,performance,24.443142890930176,74.0,2025-11-26T00:11:29.383279
EXP_0410,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],20,performance,26.74605083465576,72.0,2025-11-26T00:12:06.627511
EXP_0482,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],2,performance,87.62076687812805,74.0,2025-11-26T00:13:45.071758
EXP_0208,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],28,performance,0.9681613445281982,72.0,2025-11-26T00:13:56.250652
EXP_0335,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],5,performance,15.09982442855835,73.0,2025-11-26T00:14:21.668618
EXP_0353,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],23,performance,15.204157590866089,78.0,2025-11-26T00:14:47.190578
EXP_0342,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],12,performance,15.721664905548096,76.0,2025-11-26T00:15:13.216456
EXP_0405,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],15,performance,25.998736143112183,74.0,2025-11-26T00:15:49.682528
EXP_0009,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],9,performance,0.09877753257751465,73.0,2025-11-26T00:15:59.961404
EXP_0378,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],18,performance,28.04724931716919,72.0,2025-11-26T00:16:38.551059
EXP_0037,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],7,performance,0.12590694427490234,71.0,2025-11-26T00:16:48.856540
EXP_0140,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],20,performance,0.6599400043487549,73.0,2025-11-26T00:16:59.712824
EXP_0254,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],14,performance,6.253398895263672,79.0,2025-11-26T00:17:16.280134
EXP_0304,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],4,performance,14.296402931213379,73.0,2025-11-26T00:17:40.884513
EXP_0543,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],3,performance,138.2692835330963,77.0,2025-11-26T00:20:09.884694
EXP_0060,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],30,performance,0.12259387969970703,74.0,2025-11-26T00:20:20.189972
EXP_0112,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],22,performance,0.14156579971313477,72.0,2025-11-26T00:20:30.492573
EXP_0364,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],4,performance,22.9751296043396,76.0,2025-11-26T00:21:03.955600
EXP_0355,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],25,performance,15.844156980514526,73.0,2025-11-26T00:21:30.121690
